"","x","y","dist","tc","lstmax","ai","dist_tree"
"2938629",-54.7642641603636,-2.44242942599257,446.673126220703,0.199201390147209,54.46205312,0.921026647090912,289.695648193359
"2938630",-54.7637251711932,-2.44242942599257,446.673126220703,0.199201390147209,54.1168331,0.921026647090912,304.805450439453
"2938631",-54.7631861820227,-2.44242942599257,446.673126220703,0.199201390147209,53.86389962,0.900567293167114,330.262939453125
"2938632",-54.7626471928522,-2.44242942599257,446.673126220703,0.199201390147209,53.79895724,0.900567293167114,352.250335693359
"2938633",-54.7621082036817,-2.44242942599257,334.022003173828,0.13876736164093,53.9903663600001,0.900218188762665,323.496032714844
"2938634",-54.7615692145113,-2.44242942599257,334.022003173828,0.13876736164093,54.12366914,0.900218188762665,266.8525390625
"2938635",-54.7610302253408,-2.44242942599257,334.022003173828,0.13876736164093,53.7750311,0.921273231506348,210.344924926758
"2938636",-54.7604912361703,-2.44242942599257,1290.28247070312,0.496180564165115,52.6675926200001,0.921273231506348,155.605514526367
"2938637",-54.7599522469999,-2.44242942599257,1290.28247070312,0.496180564165115,50.02888118,0.973631858825684,102.479621887207
"2938638",-54.7594132578294,-2.44242942599257,1290.28247070312,0.496180564165115,46.15626452,0.973631858825684,52.0463333129883
"2938639",-54.7588742686589,-2.44242942599257,1290.28247070312,0.496180564165115,45.3154316,0.998188734054565,32.1862373352051
"2938640",-54.7583352794884,-2.44242942599257,1041.17236328125,0.38578125834465,47.64652124,0.998188734054565,62.2350196838379
"2938641",-54.757796290318,-2.44242942599257,1041.17236328125,0.38578125834465,53.1973857200001,0.943894863128662,90.9213180541992
"2938642",-54.7572573011475,-2.44242942599257,1041.17236328125,0.38578125834465,53.20763978,0.943894863128662,131.58024597168
"2938643",-54.756718311977,-2.44242942599257,682.2705078125,0.237326383590698,51.93955436,0.928432285785675,182.979293823242
"2938644",-54.7561793228066,-2.44242942599257,682.2705078125,0.237326383590698,50.4424616,0.928432285785675,238.405380249023
"2938645",-54.7556403336361,-2.44242942599257,682.2705078125,0.237326383590698,49.35894926,0.946624457836151,295.601684570312
"2938646",-54.7551013444656,-2.44242942599257,682.2705078125,0.237326383590698,49.03081934,0.946624457836151,353.710205078125
"2938647",-54.7545623552951,-2.44242942599257,624.027526855469,0.226822912693024,48.47026406,0.915129661560059,412.345306396484
"2938648",-54.7540233661247,-2.44242942599257,624.027526855469,0.226822912693024,48.3916496000001,0.915129661560059,471.310394287109
"2938649",-54.7534843769542,-2.44242942599257,624.027526855469,0.226822912693024,48.8530823,0.933219194412231,530.495361328125
"2938650",-54.7529453877837,-2.44242942599257,890.571411132812,0.337517350912094,49.08892568,0.933219194412231,589.834045410156
"2938651",-54.7524063986132,-2.44242942599257,890.571411132812,0.337517350912094,49.45465382,0.959252774715424,648.973876953125
"2938652",-54.7518674094428,-2.44242942599257,890.571411132812,0.337517350912094,49.59137462,0.959252774715424,687.505004882812
"2938653",-54.7513284202723,-2.44242942599257,890.571411132812,0.337517350912094,49.22222846,0.941708981990814,669.935852050781
"2938654",-54.7507894311018,-2.44242942599257,497.973907470703,0.194982632994652,49.30084292,0.941708981990814,638.548828125
"2938655",-54.7502504419314,-2.44242942599257,497.973907470703,0.194982632994652,49.6221368,0.930950880050659,611.233703613281
"2938656",-54.7497114527609,-2.44242942599257,497.973907470703,0.194982632994652,50.00153702,0.930950880050659,588.77392578125
"2938657",-54.7491724635904,-2.44242942599257,570.272094726562,0.226788192987442,49.98786494,0.952921628952026,569.946472167969
"2938658",-54.7486334744199,-2.44242942599257,570.272094726562,0.226788192987442,49.97419286,0.952921628952026,550.885986328125
"2938659",-54.7480944852495,-2.44242942599257,570.272094726562,0.226788192987442,50.17243802,0.971199095249176,536.008239746094
"2938660",-54.747555496079,-2.44242942599257,570.272094726562,0.226788192987442,50.26814258,0.971199095249176,527.561584472656
"2938661",-54.7470165069085,-2.44242942599257,854.669799804688,0.336163192987442,50.05622534,0.954850137233734,525.107116699219
"2938662",-54.7464775177381,-2.44242942599257,854.669799804688,0.336163192987442,49.84089008,0.954850137233734,525.748840332031
"2938663",-54.7459385285676,-2.44242942599257,854.669799804688,0.336163192987442,49.97077484,0.929985642433167,530.826110839844
"2938664",-54.7453995393971,-2.44242942599257,867.137817382812,0.332552075386047,50.01862712,0.929985642433167,530.326721191406
"2938665",-54.7448605502266,-2.44242942599257,867.137817382812,0.332552075386047,49.21881044,0.944384634494781,513.703979492188
"2938666",-54.7443215610562,-2.44242942599257,867.137817382812,0.332552075386047,49.39312946,0.944384634494781,498.871124267578
"2938667",-54.7437825718857,-2.44242942599257,867.137817382812,0.332552075386047,49.8101279,0.924771666526794,477.282531738281
"2938668",-54.7432435827152,-2.44242942599257,745.888916015625,0.273854166269302,49.827218,0.924771666526794,456.171020507812
"2938669",-54.7427045935448,-2.44242942599257,745.888916015625,0.273854166269302,50.2032002,0.937111914157867,442.170867919922
"2938670",-54.7421656043743,-2.44242942599257,745.888916015625,0.273854166269302,50.9790907400001,0.937111914157867,433.183441162109
"2938671",-54.7416266152038,-2.44242942599257,388.221832275391,0.137760415673256,51.50546582,0.933922171592712,419.035797119141
"2938672",-54.7410876260333,-2.44242942599257,388.221832275391,0.137760415673256,51.4781216600001,0.933922171592712,398.903533935547
"2938673",-54.7405486368629,-2.44242942599257,388.221832275391,0.137760415673256,51.35507294,0.902858912944794,363.913940429688
"2938674",-54.7400096476924,-2.44242942599257,388.221832275391,0.137760415673256,51.0816313400001,0.902858912944794,329.600006103516
"2938675",-54.7394706585219,-2.44242942599257,382.158966064453,0.126041665673256,50.59969052,0.935583174228668,293.674041748047
"2938676",-54.7389316693515,-2.44242942599257,382.158966064453,0.126041665673256,50.82527984,0.935583174228668,246.647079467773
"2938677",-54.738392680181,-2.44242942599257,382.158966064453,0.126041665673256,50.6475428,0.941481173038483,192.813659667969
"2938678",-54.7378536910105,-2.44242942599257,1990.80322265625,0.607656240463257,48.8701724,0.941481173038483,134.969543457031
"2938679",-54.73731470184,-2.44242942599257,1990.80322265625,0.607656240463257,46.2177888800001,0.996099174022675,75.7445220947266
"2938680",-54.7367757126696,-2.44242942599257,1990.80322265625,0.607656240463257,43.44919268,0.996099174022675,20.8315277099609
"2938681",-54.7362367234991,-2.44242942599257,1990.80322265625,0.607656240463257,40.62932618,0.999775946140289,0.468323171138763
"2938682",-54.7356977343286,-2.44242942599257,3479.40380859375,1,39.07412708,0.999775946140289,0
"2938683",-54.7351587451582,-2.44242942599257,3479.40380859375,1,38.84511974,0.99997866153717,0
"2938684",-54.7346197559877,-2.44242942599257,3479.40380859375,1,38.93740628,0.99997866153717,0
"2938685",-54.7340807668172,-2.44242942599257,3724.35327148438,1,38.9408243,0.99997878074646,0
"2938686",-54.7335417776467,-2.44242942599257,3724.35327148438,1,38.93398826,0.99997878074646,0
"2938687",-54.7330027884763,-2.44242942599257,3724.35327148438,1,40.49260538,0.99997878074646,0
"2938688",-54.7324637993058,-2.44242942599257,3724.35327148438,1,41.1454472,0.99997878074646,0
"2938689",-54.7319248101353,-2.44242942599257,2512.26220703125,0.638871550559998,43.83542894,0.996633589267731,3.74659991264343
"2938690",-54.7313858209649,-2.44242942599257,2512.26220703125,0.638871550559998,47.27053904,0.996633589267731,44.9591445922852
"2938691",-54.7308468317944,-2.44242942599257,2512.26220703125,0.638871550559998,50.2578885200001,0.960935652256012,104.904640197754
"2938692",-54.7303078426239,-2.44242942599257,1010.96813964844,0.239670142531395,51.0953034200001,0.960935652256012,164.850128173828
"2938693",-54.7297688534534,-2.44242942599257,1010.96813964844,0.239670142531395,50.38093724,0.925134420394897,224.795623779297
"2938694",-54.729229864283,-2.44242942599257,1010.96813964844,0.239670142531395,50.2715606,0.925134420394897,284.741119384766
"2938695",-54.7286908751125,-2.44242942599257,1010.96813964844,0.239670142531395,50.32966694,0.91583925485611,344.686614990234
"2938696",-54.728151885942,-2.44242942599257,960.186950683594,0.215625002980232,50.58601844,0.91583925485611,404.632110595703
"2938697",-54.7276128967715,-2.44242942599257,960.186950683594,0.215625002980232,50.76375548,0.930330097675323,464.577606201172
"2938698",-54.7270739076011,-2.44242942599257,960.186950683594,0.215625002980232,50.79451766,0.930330097675323,524.523071289062
"2938699",-54.7265349184306,-2.44242942599257,957.154052734375,0.213020831346512,51.1089755,0.908452570438385,584.468566894531
"2938700",-54.7259959292601,-2.44242942599257,957.154052734375,0.213020831346512,51.32772878,0.908452570438385,644.4140625
"2938701",-54.7254569400897,-2.44242942599257,957.154052734375,0.213020831346512,51.35165492,0.931096315383911,704.359558105469
"2938702",-54.7249179509192,-2.44242942599257,847.215698242188,0.188437506556511,51.23886026,0.931096315383911,764.305053710938
"2938703",-54.7243789617487,-2.44242942599257,847.215698242188,0.188437506556511,51.16708184,0.898255825042725,824.250549316406
"2938704",-54.7238399725782,-2.44242942599257,847.215698242188,0.188437506556511,51.19100798,0.898255825042725,884.196044921875
"2938705",-54.7233009834078,-2.44242942599257,847.215698242188,0.188437506556511,51.03377906,0.909058272838593,944.141540527344
"2938706",-54.7227619942373,-2.44242942599257,394.377014160156,0.0877083316445351,51.25253234,0.909058272838593,1004.08703613281
"2938707",-54.7222230050668,-2.44242942599257,394.377014160156,0.0877083316445351,51.65244068,0.919457018375397,1064.03247070312
"2938708",-54.7216840158964,-2.44242942599257,394.377014160156,0.0877083316445351,52.17881576,0.919457018375397,1123.97802734375
"2938709",-54.7211450267259,-2.44242942599257,473.849517822266,0.104704864323139,52.18906982,0.898083329200745,1183.92346191406
"2938710",-54.7206060375554,-2.44242942599257,473.849517822266,0.104704864323139,51.88144802,0.898083329200745,1243.86901855469
"2938711",-54.7200670483849,-2.44242942599257,473.849517822266,0.104704864323139,51.40976126,0.919070541858673,1303.814453125
"2938712",-54.7195280592145,-2.44242942599257,473.849517822266,0.104704864323139,50.56551032,0.919070541858673,1363.76000976562
"2938713",-54.718989070044,-2.44242942599257,866.392822265625,0.192881941795349,49.77936572,0.916391491889954,1423.70544433594
"2938714",-54.7184500808735,-2.44242942599257,866.392822265625,0.192881941795349,49.82038196,0.916391491889954,1483.65100097656
"2938715",-54.7179110917031,-2.44242942599257,866.392822265625,0.192881941795349,49.95368474,0.92590469121933,1543.59643554688
"2938716",-54.7173721025326,-2.44242942599257,649.858337402344,0.143333330750465,50.39802734,0.92590469121933,1603.5419921875
"2938717",-54.7168331133621,-2.44242942599257,649.858337402344,0.143333330750465,50.57234636,0.899600148200989,1663.48742675781
"2938718",-54.7162941241916,-2.44242942599257,649.858337402344,0.143333330750465,50.22712634,0.899600148200989,1723.43298339844
"2938719",-54.7157551350212,-2.44242942599257,649.858337402344,0.143333330750465,50.19636416,0.926098167896271,1783.37841796875
"2938720",-54.7152161458507,-2.44242942599257,1610.81958007812,0.359357625246048,50.4595517,0.926098167896271,1843.32397460938
"2938721",-54.7146771566802,-2.44242942599257,1610.81958007812,0.359357625246048,51.02694302,0.968748390674591,1903.26940917969
"2938722",-54.7141381675098,-2.44242942599257,1610.81958007812,0.359357625246048,51.76865336,0.968748390674591,1963.21496582031
"2938723",-54.7135991783393,-2.44242942599257,710.336730957031,0.167569443583488,52.67442866,0.960066556930542,2023.15051269531
"2938724",-54.7130601891688,-2.44242942599257,710.336730957031,0.167569443583488,52.44542132,0.960066556930542,2059.30078125
"2938725",-54.7125211999983,-2.44242942599257,710.336730957031,0.167569443583488,51.73447316,0.928687870502472,2026.1044921875
"2938726",-54.7119822108279,-2.44242942599257,710.336730957031,0.167569443583488,51.44735948,0.928687870502472,1975.36584472656
"2938727",-54.7114432216574,-2.44242942599257,782.76611328125,0.195659726858139,51.2286062000001,0.949149549007416,1925.15148925781
"2938728",-54.7109042324869,-2.44242942599257,782.76611328125,0.195659726858139,51.19784402,0.949149549007416,1875.3701171875
"2938729",-54.7103652433165,-2.44242942599257,782.76611328125,0.195659726858139,51.13290164,0.926174521446228,1825.53820800781
"2938730",-54.709826254146,-2.44242942599257,834.914489746094,0.222621530294418,50.95858262,0.926174521446228,1775.50366210938
"2938731",-54.7092872649755,-2.44242942599257,834.914489746094,0.222621530294418,51.08504936,0.922298431396484,1725.75305175781
"2938732",-54.708748275805,-2.44242942599257,834.914489746094,0.222621530294418,51.2798765,0.922298431396484,1676.64208984375
"2938733",-54.7082092866346,-2.44242942599257,834.914489746094,0.222621530294418,51.53280998,0.93109667301178,1628.25695800781
"2938734",-54.7076702974641,-2.44242942599257,260.134979248047,0.0745486095547676,51.82334168,0.93109667301178,1580.66418457031
"2938735",-54.7071313082936,-2.44242942599257,260.134979248047,0.0745486095547676,52.37022488,0.886943638324738,1533.93774414062
"2938736",-54.7065923191232,-2.44242942599257,260.134979248047,0.0745486095547676,52.59239618,0.886943638324738,1488.1591796875
"2938737",-54.7060533299527,-2.44242942599257,430.200866699219,0.134913191199303,52.74620708,0.941369235515594,1443.41857910156
"2938738",-54.7055143407822,-2.44242942599257,430.200866699219,0.134913191199303,52.81114946,0.941369235515594,1399.81555175781
"2938739",-54.7049753516117,-2.44242942599257,430.200866699219,0.134913191199303,52.37022488,0.930300831794739,1357.45971679688
"2938740",-54.7044363624413,-2.44242942599257,430.200866699219,0.134913191199303,52.48301954,0.930300831794739,1316.47131347656
"2938741",-54.7038973732708,-2.44242942599257,559.073303222656,0.192013889551163,52.90685402,0.939806997776031,1276.98229980469
"2938742",-54.7033583841003,-2.44242942599257,559.073303222656,0.192013889551163,52.27793834,0.939806997776031,1239.13586425781
"2938743",-54.7028193949299,-2.44242942599257,559.073303222656,0.192013889551163,51.48837572,0.905663192272186,1203.08703613281
"2938744",-54.7022804057594,-2.44242942599257,507.739837646484,0.186892360448837,51.56699018,0.905663192272186,1169.00207519531
"2938745",-54.7017414165889,-2.44242942599257,507.739837646484,0.186892360448837,51.60800642,0.897196233272552,1136.95532226562
"2938746",-54.7012024274184,-2.44242942599257,507.739837646484,0.186892360448837,51.61826048,0.897196233272552,1103.98327636719
"2938747",-54.700663438248,-2.44242942599257,507.739837646484,0.186892360448837,51.85752188,0.916139781475067,1060.16125488281
"2938748",-54.7001244490775,-2.44242942599257,380.674438476562,0.154531255364418,51.91562822,0.916139781475067,1005.52551269531
"2938749",-54.699585459907,-2.44242942599257,380.674438476562,0.154531255364418,51.75156326,0.94206690788269,949.473999023438
"2938750",-54.6990464707365,-2.44242942599257,380.674438476562,0.154531255364418,51.88486604,0.94206690788269,893.916870117188
"2938751",-54.6985074815661,-2.44242942599257,318.125274658203,0.150086805224419,52.02500486,0.900605261325836,838.964172363281
"2938752",-54.6979684923956,-2.44242942599257,318.125274658203,0.150086805224419,51.82334168,0.900605261325836,784.742797851562
"2938753",-54.6974295032251,-2.44242942599257,318.125274658203,0.150086805224419,51.25595036,0.935606777667999,731.415405273438
"2938754",-54.6968905140547,-2.44242942599257,318.125274658203,0.150086805224419,50.5450022,0.935606777667999,679.192687988281
"2938755",-54.6963515248842,-2.44242942599257,369.748077392578,0.194565966725349,50.42195348,0.921693325042725,628.337219238281
"2938756",-54.6958125357137,-2.44242942599257,369.748077392578,0.194565966725349,51.06795926,0.921693325042725,578.79931640625
"2938757",-54.6952735465432,-2.44242942599257,369.748077392578,0.194565966725349,51.25253234,0.930901169776917,529.213134765625
"2938758",-54.6947345573728,-2.44242942599257,300.536102294922,0.180104166269302,51.40292522,0.930901169776917,478.875030517578
"2938759",-54.6941955682023,-2.44242942599257,300.536102294922,0.180104166269302,50.77742756,0.92645263671875,429.544982910156
"2938760",-54.6936565790318,-2.44242942599257,300.536102294922,0.180104166269302,50.11433168,0.92645263671875,383.074737548828
"2938761",-54.6931175898614,-2.44242942599257,300.536102294922,0.180104166269302,49.58112056,0.935605227947235,339.408203125
"2938762",-54.6925786006909,-2.44242942599257,425.520233154297,0.289947926998138,49.1094338,0.935605227947235,295.705963134766
"2938763",-54.6920396115204,-2.44242942599257,425.520233154297,0.289947926998138,49.03081934,0.940490543842316,249.22282409668
"2938764",-54.6915006223499,-2.44242942599257,425.520233154297,0.289947926998138,49.18121222,0.940490543842316,195.760513305664
"2938765",-54.6909616331795,-2.44242942599257,734.994812011719,0.558333337306976,47.77982402,0.946462035179138,137.736679077148
"2938766",-54.690422644009,-2.44242942599257,734.994812011719,0.558333337306976,44.8539989,0.946462035179138,79.8649826049805
"2938767",-54.6898836548385,-2.44242942599257,734.994812011719,0.558333337306976,42.79635086,0.989437937736511,29.0113868713379
"2938768",-54.6893446656681,-2.44242942599257,734.994812011719,0.558333337306976,41.80170704,0.989437937736511,52.4924201965332
"2938769",-54.6888056764976,-2.44242942599257,600.811645507812,0.486597210168839,42.50923718,0.968006491661072,106.665367126465
"2938770",-54.6882666873271,-2.44242942599257,600.811645507812,0.486597210168839,43.26803762,0.968006491661072,133.839279174805
"2938771",-54.6877276981566,-2.44242942599257,600.811645507812,0.486597210168839,43.7431424,0.943123698234558,143.260803222656
"2938772",-54.6871887089862,-2.44242942599257,482.200653076172,0.485434025526047,43.13473484,0.943123698234558,172.130767822266
"2938773",-54.6866497198157,-2.44242942599257,482.200653076172,0.485434025526047,42.09907478,0.979051887989044,212.562637329102
"2938774",-54.6861107306452,-2.44242942599257,482.200653076172,0.485434025526047,42.12983696,0.979051887989044,256.258422851562
"2938775",-54.6855717414748,-2.44242942599257,482.200653076172,0.485434025526047,42.37251638,0.965800702571869,304.425445556641
"2938776",-54.6850327523043,-2.44242942599257,316.184051513672,0.388385415077209,42.75875264,0.965800702571869,351.766235351562
"2938777",-54.6844937631338,-2.44242942599257,316.184051513672,0.388385415077209,43.1791691,0.940929532051086,340.446746826172
"2938778",-54.6839547739633,-2.44242942599257,316.184051513672,0.388385415077209,45.29492348,0.940929532051086,298.328674316406
"2942882",-54.7718100087502,-2.44296841516304,1768.54565429688,0.938732624053955,39.03994688,0.999900162220001,0
"2942883",-54.7712710195798,-2.44296841516304,1768.54565429688,0.938732624053955,39.27920828,0.999900162220001,0
"2942884",-54.7707320304093,-2.44296841516304,1768.54565429688,0.938732624053955,40.62249014,0.998209416866302,0
"2942885",-54.7701930412388,-2.44296841516304,1768.54565429688,0.938732624053955,42.89889146,0.998209416866302,10.1436414718628
"2942886",-54.7696540520683,-2.44296841516304,577.442626953125,0.294878482818604,45.896495,0.973850965499878,50.79736328125
"2942887",-54.7691150628979,-2.44296841516304,577.442626953125,0.294878482818604,50.04597128,0.973850965499878,97.0544738769531
"2942888",-54.7685760737274,-2.44296841516304,577.442626953125,0.294878482818604,52.5958142,0.953616738319397,90.5947799682617
"2942889",-54.7680370845569,-2.44296841516304,449.902648925781,0.222812503576279,53.20763978,0.953616738319397,75.8106536865234
"2942890",-54.7674980953865,-2.44296841516304,449.902648925781,0.222812503576279,53.50842554,0.941525042057037,80.2448654174805
"2942891",-54.766959106216,-2.44296841516304,449.902648925781,0.222812503576279,53.52209762,0.941525042057037,109.206466674805
"2942892",-54.7664201170455,-2.44296841516304,449.902648925781,0.222812503576279,53.9117519,0.911540925502777,156.521209716797
"2942893",-54.765881127875,-2.44296841516304,311.864318847656,0.148784726858139,54.10657904,0.911540925502777,210.38249206543
"2942894",-54.7653421387046,-2.44296841516304,311.864318847656,0.148784726858139,54.48597926,0.89144903421402,266.518707275391
"2942895",-54.7648031495341,-2.44296841516304,311.864318847656,0.148784726858139,54.4928153,0.89144903421402,316.312744140625
"2942896",-54.7642641603636,-2.44296841516304,446.673126220703,0.199201390147209,53.7852851600001,0.901389181613922,345.205963134766
"2942897",-54.7637251711932,-2.44296841516304,446.673126220703,0.199201390147209,53.6724905,0.901389181613922,361.473449707031
"2942898",-54.7631861820227,-2.44296841516304,446.673126220703,0.199201390147209,53.56311386,0.916300177574158,380.672027587891
"2942899",-54.7626471928522,-2.44296841516304,446.673126220703,0.199201390147209,53.35119662,0.916300177574158,370.323547363281
"2942900",-54.7621082036817,-2.44296841516304,334.022003173828,0.13876736164093,53.43664712,0.904776990413666,315.965545654297
"2942901",-54.7615692145113,-2.44296841516304,334.022003173828,0.13876736164093,53.84680952,0.904776990413666,256.315063476562
"2942902",-54.7610302253408,-2.44296841516304,334.022003173828,0.13876736164093,54.02112854,0.927938461303711,196.846542358398
"2942903",-54.7604912361703,-2.44296841516304,1290.28247070312,0.496180564165115,52.96837838,0.927938461303711,137.802993774414
"2942904",-54.7599522469999,-2.44296841516304,1290.28247070312,0.496180564165115,49.7588576000001,0.964376330375671,80.0775985717773
"2942905",-54.7594132578294,-2.44296841516304,1290.28247070312,0.496180564165115,45.92725718,0.964376330375671,28.2271976470947
"2942906",-54.7588742686589,-2.44296841516304,1290.28247070312,0.496180564165115,44.38573016,0.999890625476837,5.3458514213562
"2942907",-54.7583352794884,-2.44296841516304,1041.17236328125,0.38578125834465,47.08254794,0.999890625476837,18.6114253997803
"2942908",-54.757796290318,-2.44296841516304,1041.17236328125,0.38578125834465,51.73789118,0.982142865657806,53.4652976989746
"2942909",-54.7572573011475,-2.44296841516304,1041.17236328125,0.38578125834465,51.08504936,0.982142865657806,108.667167663574
"2942910",-54.756718311977,-2.44296841516304,682.2705078125,0.237326383590698,49.13677796,0.900028645992279,167.242736816406
"2942911",-54.7561793228066,-2.44296841516304,682.2705078125,0.237326383590698,47.92679888,0.900028645992279,226.54899597168
"2942912",-54.7556403336361,-2.44296841516304,682.2705078125,0.237326383590698,49.02056528,0.948996663093567,286.124816894531
"2942913",-54.7551013444656,-2.44296841516304,682.2705078125,0.237326383590698,48.43950188,0.948996663093567,345.829376220703
"2942914",-54.7545623552951,-2.44296841516304,624.027526855469,0.226822912693024,47.34231746,0.931961894035339,405.605377197266
"2942915",-54.7540233661247,-2.44296841516304,624.027526855469,0.226822912693024,46.8877208,0.931961894035339,465.425170898438
"2942916",-54.7534843769542,-2.44296841516304,624.027526855469,0.226822912693024,47.12014616,0.949055075645447,525.273681640625
"2942917",-54.7529453877837,-2.44296841516304,890.571411132812,0.337517350912094,47.71146362,0.949055075645447,585.142150878906
"2942918",-54.7524063986132,-2.44296841516304,890.571411132812,0.337517350912094,48.47026406,0.958109259605408,645.02490234375
"2942919",-54.7518674094428,-2.44296841516304,890.571411132812,0.337517350912094,48.84282824,0.958109259605408,701.284362792969
"2942920",-54.7513284202723,-2.44296841516304,890.571411132812,0.337517350912094,48.84966428,0.934360980987549,716.485656738281
"2942921",-54.7507894311018,-2.44296841516304,497.973907470703,0.194982632994652,48.91118864,0.934360980987549,691.335327148438
"2942922",-54.7502504419314,-2.44296841516304,497.973907470703,0.194982632994652,49.11968786,0.939284682273865,666.188049316406
"2942923",-54.7497114527609,-2.44296841516304,497.973907470703,0.194982632994652,49.86481622,0.939284682273865,645.531188964844
"2942924",-54.7491724635904,-2.44296841516304,570.272094726562,0.226788192987442,50.13142178,0.913202583789825,626.736267089844
"2942925",-54.7486334744199,-2.44296841516304,570.272094726562,0.226788192987442,50.05964336,0.913202583789825,608.338073730469
"2942926",-54.7480944852495,-2.44296841516304,570.272094726562,0.226788192987442,50.4766418,0.93824964761734,594.898864746094
"2942927",-54.747555496079,-2.44296841516304,570.272094726562,0.226788192987442,51.03036104,0.93824964761734,587.299743652344
"2942928",-54.7470165069085,-2.44296841516304,854.669799804688,0.336163192987442,51.20126204,0.942395091056824,585.096130371094
"2942929",-54.7464775177381,-2.44296841516304,854.669799804688,0.336163192987442,51.02010698,0.942395091056824,585.671997070312
"2942930",-54.7459385285676,-2.44296841516304,854.669799804688,0.336163192987442,50.85604202,0.955024540424347,589.879028320312
"2942931",-54.7453995393971,-2.44296841516304,867.137817382812,0.332552075386047,50.7842636,0.955024540424347,587.176208496094
"2942932",-54.7448605502266,-2.44296841516304,867.137817382812,0.332552075386047,50.0972415800001,0.953497231006622,571.691589355469
"2942933",-54.7443215610562,-2.44296841516304,867.137817382812,0.332552075386047,50.36042912,0.953497231006622,555.181396484375
"2942934",-54.7437825718857,-2.44296841516304,867.137817382812,0.332552075386047,50.6475428,0.948006451129913,532.593383789062
"2942935",-54.7432435827152,-2.44296841516304,745.888916015625,0.273854166269302,50.39460932,0.948006451129913,513.703979492188
"2942936",-54.7427045935448,-2.44296841516304,745.888916015625,0.273854166269302,50.85604202,0.955971360206604,501.312194824219
"2942937",-54.7421656043743,-2.44296841516304,745.888916015625,0.273854166269302,51.6216785,0.955971360206604,491.555114746094
"2942938",-54.7416266152038,-2.44296841516304,388.221832275391,0.137760415673256,52.38047894,0.859201073646545,475.590270996094
"2942939",-54.7410876260333,-2.44296841516304,388.221832275391,0.137760415673256,52.63341242,0.859201073646545,447.406524658203
"2942940",-54.7405486368629,-2.44296841516304,388.221832275391,0.137760415673256,52.2369221,0.923709154129028,410.410186767578
"2942941",-54.7400096476924,-2.44296841516304,388.221832275391,0.137760415673256,51.3140567,0.923709154129028,368.222381591797
"2942942",-54.7394706585219,-2.44296841516304,382.158966064453,0.126041665673256,50.20661822,0.912000000476837,314.936920166016
"2942943",-54.7389316693515,-2.44296841516304,382.158966064453,0.126041665673256,50.2886507,0.912000000476837,256.270141601562
"2942944",-54.738392680181,-2.44296841516304,382.158966064453,0.126041665673256,50.13825782,0.937234401702881,196.846572875977
"2942945",-54.7378536910105,-2.44296841516304,1990.80322265625,0.607656240463257,48.82915616,0.937234401702881,137.803009033203
"2942946",-54.73731470184,-2.44296841516304,1990.80322265625,0.607656240463257,46.63820534,0.982306659221649,80.0776138305664
"2942947",-54.7367757126696,-2.44296841516304,1990.80322265625,0.607656240463257,44.07469034,0.982306659221649,28.2272033691406
"2942948",-54.7362367234991,-2.44296841516304,1990.80322265625,0.607656240463257,41.3334383,0.999749004840851,1.87329280376434
"2942949",-54.7356977343286,-2.44296841516304,3479.40380859375,1,39.24161006,0.999749004840851,0
"2942950",-54.7351587451582,-2.44296841516304,3479.40380859375,1,38.61953042,0.999978542327881,0
"2942951",-54.7346197559877,-2.44296841516304,3479.40380859375,1,38.59560428,0.999978542327881,0
"2942952",-54.7340807668172,-2.44296841516304,3724.35327148438,1,38.6844728,0.99997866153717,0
"2942953",-54.7335417776467,-2.44296841516304,3724.35327148438,1,38.6947268600001,0.99997866153717,0
"2942954",-54.7330027884763,-2.44296841516304,3724.35327148438,1,40.1200412000001,0.99997866153717,0
"2942955",-54.7324637993058,-2.44296841516304,3724.35327148438,1,40.7523749,0.99997866153717,0
"2942956",-54.7319248101353,-2.44296841516304,2512.26220703125,0.638871550559998,43.15524296,0.993473649024963,3.74659848213196
"2942957",-54.7313858209649,-2.44296841516304,2512.26220703125,0.638871550559998,47.58157886,0.993473649024963,44.9591293334961
"2942958",-54.7308468317944,-2.44296841516304,2512.26220703125,0.638871550559998,50.85946004,0.89661318063736,104.904594421387
"2942959",-54.7303078426239,-2.44296841516304,1010.96813964844,0.239670142531395,51.23544224,0.89661318063736,164.850067138672
"2942960",-54.7297688534534,-2.44296841516304,1010.96813964844,0.239670142531395,50.19636416,0.946062803268433,224.795532226562
"2942961",-54.729229864283,-2.44296841516304,1010.96813964844,0.239670142531395,49.91950454,0.946062803268433,284.740997314453
"2942962",-54.7286908751125,-2.44296841516304,1010.96813964844,0.239670142531395,49.8101279,0.926432847976685,344.686462402344
"2942963",-54.728151885942,-2.44296841516304,960.186950683594,0.215625002980232,50.03571722,0.926432847976685,404.631927490234
"2942964",-54.7276128967715,-2.44296841516304,960.186950683594,0.215625002980232,50.31941288,0.919801950454712,464.577423095703
"2942965",-54.7270739076011,-2.44296841516304,960.186950683594,0.215625002980232,50.45271566,0.919801950454712,524.522888183594
"2942966",-54.7265349184306,-2.44296841516304,957.154052734375,0.213020831346512,50.72273924,0.92989444732666,584.468322753906
"2942967",-54.7259959292601,-2.44296841516304,957.154052734375,0.213020831346512,50.89364024,0.92989444732666,644.413818359375
"2942968",-54.7254569400897,-2.44296841516304,957.154052734375,0.213020831346512,50.89364024,0.94045078754425,704.359313964844
